"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2018-05-10,55.3600006103516,424.390625,1836.91076660156
2018-05-17,54.8499984741211,421.636444091797,1879.73059082031
2018-05-24,54.5099983215332,419.638153076172,1916.14294433594
2018-05-31,55.6699981689453,395.808715820312,1915.39501953125
2018-06-07,55.7299995422363,397.457244873047,1918.88659667969
2018-06-14,54.8300018310547,391.112701416016,1934.59875488281
2018-06-21,54.0299987792969,383.369415283203,1959.03991699219
2018-06-28,54.4799995422363,384.868103027344,1962.0322265625
2018-07-05,55.4500007629395,392.511535644531,1968.76635742188
2018-07-12,55.6599998474121,396.508056640625,1984.2294921875
2018-07-19,56.4099998474121,404.201446533203,1979.24133300781
2018-07-26,55.7700004577637,403.502044677734,1995.70153808594
2018-08-02,56.4799995422363,403.502044677734,2033.86010742188
2018-08-09,55.6500015258789,388.365112304688,2038.5986328125
2018-08-16,56.1300010681152,391.862152099609,2025.55383300781
2018-08-23,56.9500007629395,388.365112304688,2017.57214355469
2018-08-30,55.9300003051758,384.468475341797,2009.341796875
2018-09-06,56.4900016784668,377.724212646484,1986.39477539062
2018-09-13,57.3800010681152,382.220336914062,1948.23291015625
2018-09-20,57.439998626709,382.520172119141,1943.2451171875
2018-09-27,56.6500015258789,378.673461914062,1898.59814453125
2018-10-04,53.810001373291,360.689025878906,1860.18713378906
2018-10-11,54.2000007629395,373.278106689453,1888.12268066406
2018-10-18,52.5499992370605,367.832763671875,1928.52893066406
2018-10-25,53.2900009155273,373.128234863281,1908.32580566406
2018-11-02,54.6699981689453,389.414154052734,1927.53125
2018-11-09,52.7900009155273,385.617462158203,1942.99548339844
2018-11-16,51.7099990844727,382.131988525391,1930.2587890625
2018-11-23,53.2900009155273,402.567687988281,1970.67041015625
2018-11-30,51.2299995422363,389.776611328125,1951.71179199219
2018-12-07,51.8400001525879,401.268524169922,1987.63330078125
2018-12-14,49.0699996948242,379.633758544922,1925.02038574219
2018-12-21,48.2099990844727,371.839172363281,1851.43237304688
2018-12-28,48.7599983215332,379.833557128906,1868.89404296875
2019-01-04,51.310001373291,400.119323730469,1931.755859375
2019-01-11,51.75,398.620422363281,1942.98095703125
2019-01-18,52.0499992370605,404.266448974609,1943.23059082031
2019-01-25,53.2700004577637,416.158142089844,2005.84350585938
2019-02-01,53.0099983215332,418.656372070312,2038.27197265625
2019-02-08,53.75,433.745727539062,2047.251953125
2019-02-15,54.6599998474121,429.298919677734,2012.46801757812
2019-02-22,55.0200004577637,422.653594970703,1985.52490234375
2019-03-01,54.3800010681152,423.303131103516,2002.73864746094
2019-03-08,55.3499984741211,428.849243164062,2012.46801757812
2019-03-15,55.9500007629395,437.493194580078,2068.84838867188
2019-03-22,55.185001373291,427.550109863281,2072.83959960938
